circ;mes;ano;pop_circ
110;11;2019;182164,9423
111;11;2019;15717,75326
112;11;2019;18897,31061
118;11;2019;131136,8233
119;11;2019;60292,60205
120;11;2019;21989,95523
121;11;2019;43455,33006
122;11;2019;23239,84306
123;11;2019;252604,6055
124;11;2019;88128,47302
125;11;2019;103370,2756
126;11;2019;223520,9161
127;11;2019;33378,62682
128;11;2019;146010,2815
129;11;2019;27870,01525
130;11;2019;40458,91025
132;11;2019;30320,12648
134;11;2019;321448,4802
135;11;2019;23480,92241
136;11;2019;54428,06216
137;11;2019;27471,66524
138;11;2019;7467,252008
139;11;2019;18880,7558
140;11;2019;26443,19794
141;11;2019;38995,8793
142;11;2019;15648,43001
143;11;2019;110658,5288
144;11;2019;37318,67056
145;11;2019;36393,67079
146;11;2019;185840,4282
147;11;2019;42619,31238
148;11;2019;28186,62591
151;11;2019;191809,1512
152;11;2019;11556,28899
153;11;2019;20380,00039
154;11;2019;27609,27706
155;11;2019;9409,337642
156;11;2019;10524,71767
157;11;2019;10710,95923
158;11;2019;27487,18537
159;11;2019;59026,15942
165;11;2019;43885,75501
166;11;2019;201367,4821
167;11;2019;42891,432
168;11;2019;18611,74021
1;12;2019;1746,922011
4;12;2019;33678,91301
5;12;2019;40311,23639
6;12;2019;86227,05375
7;12;2019;43705,16458
9;12;2019;145761,8392
10;12;2019;110246,4538
11;12;2019;74065,76246
12;12;2019;97953,29538
13;12;2019;74183,71247
14;12;2019;94816,26466
15;12;2019;84350,77541
16;12;2019;187051,3979
17;12;2019;85757,20902
18;12;2019;72317,39819
19;12;2019;148809,8463
20;12;2019;175194,4257
21;12;2019;284328,1205
22;12;2019;256048,8475
23;12;2019;77015,79472
24;12;2019;113241,5481
25;12;2019;138768,1158
26;12;2019;136177,2853
27;12;2019;202871,9172
28;12;2019;114237,9636
29;12;2019;190886,1879
30;12;2019;136297,0431
31;12;2019;169068,9108
32;12;2019;394103,6273
33;12;2019;259507,8245
34;12;2019;457101,601
35;12;2019;578895,3338
36;12;2019;333143,2203
37;12;2019;227009,2766
38;12;2019;222954,4595
39;12;2019;188368,1273
40;12;2019;119157,5944
41;12;2019;141527,9145
42;12;2019;138019,5129
43;12;2019;188071,2492
44;12;2019;126669,7966
48;12;2019;87385,75469
50;12;2019;126673,9411
51;12;2019;52221,72534
52;12;2019;185487,1919
53;12;2019;177305,63
54;12;2019;513224,6448
55;12;2019;150500,6791
56;12;2019;276013,2657
57;12;2019;163899,0139
58;12;2019;365242,942
59;12;2019;380911,2409
60;12;2019;306012,2564
61;12;2019;65257,03329
62;12;2019;170161,742
63;12;2019;104798,5174
64;12;2019;476660,0169
65;12;2019;94012,07163
66;12;2019;151760,3634
67;12;2019;59958,66065
70;12;2019;34129,88452
71;12;2019;240569,6204
72;12;2019;375132,3515
73;12;2019;181514,7801
74;12;2019;237338,6514
75;12;2019;292773,0932
76;12;2019;80945,58138
77;12;2019;153490,857
78;12;2019;133426,9383
79;12;2019;77176,99548
81;12;2019;71543,43171
82;12;2019;158390,8211
88;12;2019;100888,6426
89;12;2019;131388,1508
90;12;2019;185764,0858
91;12;2019;76848,65749
92;12;2019;9300,057099
93;12;2019;274530,7706
94;12;2019;29214,84989
95;12;2019;37026,31816
96;12;2019;53686,50504
97;12;2019;18760,5671
98;12;2019;14053,60365
99;12;2019;31783,13147
100;12;2019;33761,36044
101;12;2019;25136,2407
104;12;2019;21856,79047
105;12;2019;262659,1685
106;12;2019;46067,73815
107;12;2019;44431,99586
108;12;2019;103394,8133
109;12;2019;18389,97266
110;12;2019;182253,7904
111;12;2019;15725,41934
112;12;2019;18906,52748
118;12;2019;131200,7833
119;12;2019;60322,00883
120;12;2019;22000,68049
121;12;2019;43476,52472
122;12;2019;23251,17793
123;12;2019;252727,8095
124;12;2019;88171,4563
125;12;2019;103420,6928
126;12;2019;223629,9349
127;12;2019;33394,90673
128;12;2019;146081,4957
129;12;2019;27883,60842
130;12;2019;40478,64345
132;12;2019;30334,91465
134;12;2019;321605,2617
135;12;2019;23492,37487
136;12;2019;54454,6086
137;12;2019;27485,06412
138;12;2019;7470,894043
139;12;2019;18889,9646
140;12;2019;26456,0952
141;12;2019;39014,89893
142;12;2019;15656,06229
143;12;2019;110712,5008
144;12;2019;37336,87216
145;12;2019;36411,42124
146;12;2019;185931,069
147;12;2019;42640,09929
148;12;2019;28200,3735
151;12;2019;191902,7032
152;12;2019;11561,92539
153;12;2019;20389,94041
154;12;2019;27622,74306
155;12;2019;9413,926899
156;12;2019;10529,85094
157;12;2019;10716,18334
158;12;2019;27500,59182
159;12;2019;59054,94851
165;12;2019;43907,1596
166;12;2019;201465,696
167;12;2019;42912,35162
168;12;2019;18620,8178
1;1;2020;1747,77363
4;1;2020;33695,33136
5;1;2020;40330,88798
6;1;2020;86269,08915
7;1;2020;43726,4707
9;1;2020;145832,8976
10;1;2020;110300,1986
11;1;2020;74101,86927
12;1;2020;98001,04728
13;1;2020;74219,87678
14;1;2020;94862,48727
15;1;2020;84391,89612
16;1;2020;187142,5849
17;1;2020;85799,01536
18;1;2020;72352,65268
19;1;2020;148882,3906
20;1;2020;175279,8324
21;1;2020;284466,7295
22;1;2020;256173,6705
23;1;2020;77053,33966
24;1;2020;113296,7529
25;1;2020;138835,7648
26;1;2020;136243,6713
27;1;2020;202970,8166
28;1;2020;114293,6542
29;1;2020;190979,2442
30;1;2020;136363,4875
31;1;2020;169151,3314
32;1;2020;394295,7515
33;1;2020;259634,3337
34;1;2020;457324,4365
35;1;2020;579177,5434
36;1;2020;333305,6265
37;1;2020;227119,9428
38;1;2020;223063,149
39;1;2020;188459,9561
40;1;2020;119215,6833
41;1;2020;141596,9089
42;1;2020;138086,7969
43;1;2020;188162,9333
44;1;2020;126731,5477
48;1;2020;87428,35494
50;1;2020;126735,6943
51;1;2020;52247,18326
52;1;2020;185577,6163
53;1;2020;177392,0659
54;1;2020;513474,8401
55;1;2020;150574,0477
56;1;2020;276147,8212
57;1;2020;163978,9141
58;1;2020;365420,9967
59;1;2020;381096,9338
60;1;2020;306161,4363
61;1;2020;65288,84587
62;1;2020;170244,6952
63;1;2020;104849,6063
64;1;2020;476892,3871
65;1;2020;94057,9022
66;1;2020;151834,3461
67;1;2020;59987,89029
70;1;2020;34146,52273
71;1;2020;240686,8973
72;1;2020;375315,2273
73;1;2020;181603,2679
74;1;2020;237454,3531
75;1;2020;292915,8191
76;1;2020;80985,04208
77;1;2020;153565,6833
78;1;2020;133491,9834
79;1;2020;77214,619
81;1;2020;71578,30889
82;1;2020;158468,0361
88;1;2020;100937,8254
89;1;2020;131452,2021
90;1;2020;185854,6451
91;1;2020;76886,12095
92;1;2020;9304,590846
93;1;2020;274664,6034
94;1;2020;29229,09204
95;1;2020;37044,36836
96;1;2020;53712,67703
97;1;2020;18769,71281
98;1;2020;14060,45473
99;1;2020;31798,62564
100;1;2020;33777,81899
101;1;2020;25148,49454
104;1;2020;21867,44558
105;1;2020;262787,2139
106;1;2020;46090,19602
107;1;2020;44453,65631
108;1;2020;103445,218
109;1;2020;18398,93771
110;1;2020;182342,6385
111;1;2020;15733,08543
112;1;2020;18915,74435
118;1;2020;131264,7432
119;1;2020;60351,4156
120;1;2020;22011,40575
121;1;2020;43497,71938
122;1;2020;23262,5128
123;1;2020;252851,0134
124;1;2020;88214,43959
125;1;2020;103471,1101
126;1;2020;223738,9537
127;1;2020;33411,18663
128;1;2020;146152,71
129;1;2020;27897,20158
130;1;2020;40498,37665
132;1;2020;30349,70282
134;1;2020;321762,0432
135;1;2020;23503,82732
136;1;2020;54481,15504
137;1;2020;27498,46299
138;1;2020;7474,536079
139;1;2020;18899,17339
140;1;2020;26468,99246
141;1;2020;39033,91856
142;1;2020;15663,69456
143;1;2020;110766,4727
144;1;2020;37355,07376
145;1;2020;36429,17168
146;1;2020;186021,7098
147;1;2020;42660,88619
148;1;2020;28214,12108
151;1;2020;191996,2551
152;1;2020;11567,56179
153;1;2020;20399,88044
154;1;2020;27636,20905
155;1;2020;9418,516156
156;1;2020;10534,9842
157;1;2020;10721,40744
158;1;2020;27513,99826
159;1;2020;59083,7376
165;1;2020;43928,56419
166;1;2020;201563,9098
167;1;2020;42933,27125
168;1;2020;18629,89538
1;2;2020;1748,625248
4;2;2020;33711,74972
5;2;2020;40350,53957
6;2;2020;86311,12454
7;2;2020;43747,77682
9;2;2020;145903,956
10;2;2020;110353,9434
11;2;2020;74137,97608
12;2;2020;98048,79918
13;2;2020;74256,04109
14;2;2020;94908,70987
15;2;2020;84433,01684
16;2;2020;187233,7718
17;2;2020;85840,82171
18;2;2020;72387,90717
19;2;2020;148954,9349
20;2;2020;175365,2391
21;2;2020;284605,3385
22;2;2020;256298,4934
23;2;2020;77090,8846
24;2;2020;113351,9578
25;2;2020;138903,4138
26;2;2020;136310,0573
27;2;2020;203069,7159
28;2;2020;114349,3448
29;2;2020;191072,3006
30;2;2020;136429,9318
31;2;2020;169233,7519
32;2;2020;394487,8757
33;2;2020;259760,8428
34;2;2020;457547,2719
35;2;2020;579459,7529
36;2;2020;333468,0327
37;2;2020;227230,6091
38;2;2020;223171,8385
39;2;2020;188551,785
40;2;2020;119273,7723
41;2;2020;141665,9032
42;2;2020;138154,081
43;2;2020;188254,6174
44;2;2020;126793,2988
48;2;2020;87470,9552
50;2;2020;126797,4474
51;2;2020;52272,64117
52;2;2020;185668,0406
53;2;2020;177478,5018
54;2;2020;513725,0353
55;2;2020;150647,4163
56;2;2020;276282,3768
57;2;2020;164058,8143
58;2;2020;365599,0514
59;2;2020;381282,6267
60;2;2020;306310,6163
61;2;2020;65320,65845
62;2;2020;170327,6485
63;2;2020;104900,6953
64;2;2020;477124,7572
65;2;2020;94103,73276
66;2;2020;151908,3287
67;2;2020;60017,11993
70;2;2020;34163,16093
71;2;2020;240804,1741
72;2;2020;375498,103
73;2;2020;181691,7557
74;2;2020;237570,0549
75;2;2020;293058,545
76;2;2020;81024,50278
77;2;2020;153640,5096
78;2;2020;133557,0286
79;2;2020;77252,24252
81;2;2020;71613,18607
82;2;2020;158545,2511
88;2;2020;100987,0083
89;2;2020;131516,2534
90;2;2020;185945,2045
91;2;2020;76923,58441
92;2;2020;9309,124592
93;2;2020;274798,4362
94;2;2020;29243,33418
95;2;2020;37062,41857
96;2;2020;53738,84902
97;2;2020;18778,85852
98;2;2020;14067,30582
99;2;2020;31814,11981
100;2;2020;33794,27754
101;2;2020;25160,74837
104;2;2020;21878,10069
105;2;2020;262915,2594
106;2;2020;46112,65389
107;2;2020;44475,31676
108;2;2020;103495,6226
109;2;2020;18407,90276
110;2;2020;182431,4866
111;2;2020;15740,75152
112;2;2020;18924,96121
118;2;2020;131328,7031
119;2;2020;60380,82238
120;2;2020;22022,13101
121;2;2020;43518,91404
122;2;2020;23273,84767
123;2;2020;252974,2174
124;2;2020;88257,42288
125;2;2020;103521,5273
126;2;2020;223847,9726
127;2;2020;33427,46653
128;2;2020;146223,9242
129;2;2020;27910,79475
130;2;2020;40518,10985
132;2;2020;30364,49099
134;2;2020;321918,8247
135;2;2020;23515,27977
136;2;2020;54507,70147
137;2;2020;27511,86187
138;2;2020;7478,178114
139;2;2020;18908,38219
140;2;2020;26481,88971
141;2;2020;39052,9382
142;2;2020;15671,32684
143;2;2020;110820,4447
144;2;2020;37373,27535
145;2;2020;36446,92213
146;2;2020;186112,3505
147;2;2020;42681,67309
148;2;2020;28227,86867
151;2;2020;192089,807
152;2;2020;11573,19819
153;2;2020;20409,82047
154;2;2020;27649,67505
155;2;2020;9423,105414
156;2;2020;10540,11747
157;2;2020;10726,63154
158;2;2020;27527,40471
159;2;2020;59112,52668
165;2;2020;43949,96879
166;2;2020;201662,1237
167;2;2020;42954,19088
168;2;2020;18638,97297
1;3;2020;1749,476867
4;3;2020;33728,16807
5;3;2020;40370,19116
6;3;2020;86353,15994
7;3;2020;43769,08294
9;3;2020;145975,0144
10;3;2020;110407,6881
11;3;2020;74174,08288
12;3;2020;98096,55108
13;3;2020;74292,2054
14;3;2020;94954,93248
15;3;2020;84474,13756
16;3;2020;187324,9587
17;3;2020;85882,62806
18;3;2020;72423,16165
19;3;2020;149027,4791
20;3;2020;175450,6458
21;3;2020;284743,9475
22;3;2020;256423,3164
23;3;2020;77128,42954
24;3;2020;113407,1627
25;3;2020;138971,0628
26;3;2020;136376,4432
27;3;2020;203168,6153
28;3;2020;114405,0354
29;3;2020;191165,357
30;3;2020;136496,3762
31;3;2020;169316,1724
32;3;2020;394679,9999
33;3;2020;259887,352
34;3;2020;457770,1074
35;3;2020;579741,9624
36;3;2020;333630,4389
37;3;2020;227341,2753
38;3;2020;223280,5281
39;3;2020;188643,6138
40;3;2020;119331,8612
41;3;2020;141734,8976
42;3;2020;138221,365
43;3;2020;188346,3015
44;3;2020;126855,0499
48;3;2020;87513,55546
50;3;2020;126859,2005
51;3;2020;52298,09909
52;3;2020;185758,465
53;3;2020;177564,9377
54;3;2020;513975,2306
55;3;2020;150720,7849
56;3;2020;276416,9323
57;3;2020;164138,7145
58;3;2020;365777,1061
59;3;2020;381468,3197
60;3;2020;306459,7962
61;3;2020;65352,47104
62;3;2020;170410,6018
63;3;2020;104951,7842
64;3;2020;477357,1273
65;3;2020;94149,56333
66;3;2020;151982,3114
67;3;2020;60046,34958
70;3;2020;34179,79913
71;3;2020;240921,451
72;3;2020;375680,9788
73;3;2020;181780,2436
74;3;2020;237685,7567
75;3;2020;293201,2709
76;3;2020;81063,96347
77;3;2020;153715,3358
78;3;2020;133622,0738
79;3;2020;77289,86605
81;3;2020;71648,06325
82;3;2020;158622,4661
88;3;2020;101036,1912
89;3;2020;131580,3047
90;3;2020;186035,7639
91;3;2020;76961,04787
92;3;2020;9313,658338
93;3;2020;274932,269
94;3;2020;29257,57632
95;3;2020;37080,46877
96;3;2020;53765,02101
97;3;2020;18788,00424
98;3;2020;14074,1569
99;3;2020;31829,61398
100;3;2020;33810,73609
101;3;2020;25173,0022
104;3;2020;21888,75581
105;3;2020;263043,3049
106;3;2020;46135,11175
107;3;2020;44496,9772
108;3;2020;103546,0272
109;3;2020;18416,86781
110;3;2020;182520,3347
111;3;2020;15748,41761
112;3;2020;18934,17808
118;3;2020;131392,6631
119;3;2020;60410,22915
120;3;2020;22032,85626
121;3;2020;43540,1087
122;3;2020;23285,18254
123;3;2020;253097,4213
124;3;2020;88300,40616
125;3;2020;103571,9446
126;3;2020;223956,9914
127;3;2020;33443,74644
128;3;2020;146295,1384
129;3;2020;27924,38791
130;3;2020;40537,84305
132;3;2020;30379,27916
134;3;2020;322075,6061
135;3;2020;23526,73223
136;3;2020;54534,24791
137;3;2020;27525,26075
138;3;2020;7481,82015
139;3;2020;18917,59098
140;3;2020;26494,78697
141;3;2020;39071,95783
142;3;2020;15678,95912
143;3;2020;110874,4167
144;3;2020;37391,47695
145;3;2020;36464,67257
146;3;2020;186202,9913
147;3;2020;42702,46
148;3;2020;28241,61626
151;3;2020;192183,3589
152;3;2020;11578,83459
153;3;2020;20419,7605
154;3;2020;27663,14104
155;3;2020;9427,694671
156;3;2020;10545,25074
157;3;2020;10731,85565
158;3;2020;27540,81115
159;3;2020;59141,31577
165;3;2020;43971,37338
166;3;2020;201760,3375
167;3;2020;42975,1105
168;3;2020;18648,05056
1;4;2020;1750,328486
4;4;2020;33744,58643
5;4;2020;40389,84275
6;4;2020;86395,19534
7;4;2020;43790,38906
9;4;2020;146046,0728
10;4;2020;110461,4329
11;4;2020;74210,18969
12;4;2020;98144,30298
13;4;2020;74328,36971
14;4;2020;95001,15509
15;4;2020;84515,25828
16;4;2020;187416,1456
17;4;2020;85924,43441
18;4;2020;72458,41614
19;4;2020;149100,0234
20;4;2020;175536,0525
21;4;2020;284882,5565
22;4;2020;256548,1393
23;4;2020;77165,97448
24;4;2020;113462,3676
25;4;2020;139038,7118
26;4;2020;136442,8292
27;4;2020;203267,5147
28;4;2020;114460,7261
29;4;2020;191258,4133
30;4;2020;136562,8205
31;4;2020;169398,5929
32;4;2020;394872,1241
33;4;2020;260013,8612
34;4;2020;457992,9429
35;4;2020;580024,1719
36;4;2020;333792,8451
37;4;2020;227451,9416
38;4;2020;223389,2176
39;4;2020;188735,4426
40;4;2020;119389,9501
41;4;2020;141803,892
42;4;2020;138288,6491
43;4;2020;188437,9856
44;4;2020;126916,801
48;4;2020;87556,15572
50;4;2020;126920,9536
51;4;2020;52323,557
52;4;2020;185848,8894
53;4;2020;177651,3736
54;4;2020;514225,4259
55;4;2020;150794,1534
56;4;2020;276551,4878
57;4;2020;164218,6147
58;4;2020;365955,1608
59;4;2020;381654,0126
60;4;2020;306608,9761
61;4;2020;65384,28362
62;4;2020;170493,5551
63;4;2020;105002,8731
64;4;2020;477589,4975
65;4;2020;94195,3939
66;4;2020;152056,294
67;4;2020;60075,57922
70;4;2020;34196,43734
71;4;2020;241038,7279
72;4;2020;375863,8545
73;4;2020;181868,7314
74;4;2020;237801,4585
75;4;2020;293343,9968
76;4;2020;81103,42417
77;4;2020;153790,1621
78;4;2020;133687,119
79;4;2020;77327,48957
81;4;2020;71682,94043
82;4;2020;158699,681
88;4;2020;101085,3741
89;4;2020;131644,356
90;4;2020;186126,3232
91;4;2020;76998,51133
92;4;2020;9318,192085
93;4;2020;275066,1019
94;4;2020;29271,81846
95;4;2020;37098,51898
96;4;2020;53791,193
97;4;2020;18797,14995
98;4;2020;14081,00799
99;4;2020;31845,10814
100;4;2020;33827,19464
101;4;2020;25185,25603
104;4;2020;21899,41092
105;4;2020;263171,3503
106;4;2020;46157,56962
107;4;2020;44518,63765
108;4;2020;103596,4318
109;4;2020;18425,83286
110;4;2020;182609,1828
111;4;2020;15756,0837
112;4;2020;18943,39495
118;4;2020;131456,623
119;4;2020;60439,63593
120;4;2020;22043,58152
121;4;2020;43561,30336
122;4;2020;23296,51741
123;4;2020;253220,6253
124;4;2020;88343,38945
125;4;2020;103622,3618
126;4;2020;224066,0102
127;4;2020;33460,02634
128;4;2020;146366,3527
129;4;2020;27937,98108
130;4;2020;40557,57626
132;4;2020;30394,06732
134;4;2020;322232,3876
135;4;2020;23538,18468
136;4;2020;54560,79435
137;4;2020;27538,65962
138;4;2020;7485,462185
139;4;2020;18926,79977
140;4;2020;26507,68423
141;4;2020;39090,97746
142;4;2020;15686,59139
143;4;2020;110928,3886
144;4;2020;37409,67855
145;4;2020;36482,42302
146;4;2020;186293,6321
147;4;2020;42723,2469
148;4;2020;28255,36384
151;4;2020;192276,9108
152;4;2020;11584,47099
153;4;2020;20429,70052
154;4;2020;27676,60703
155;4;2020;9432,283929
156;4;2020;10550,384
157;4;2020;10737,07975
158;4;2020;27554,2176
159;4;2020;59170,10486
165;4;2020;43992,77797
166;4;2020;201858,5513
167;4;2020;42996,03013
168;4;2020;18657,12814
1;5;2020;1751,180104
4;5;2020;33761,00479
5;5;2020;40409,49434
6;5;2020;86437,23073
7;5;2020;43811,69518
9;5;2020;146117,1312
10;5;2020;110515,1777
11;5;2020;74246,2965
12;5;2020;98192,05487
13;5;2020;74364,53402
14;5;2020;95047,3777
15;5;2020;84556,37899
16;5;2020;187507,3325
17;5;2020;85966,24076
18;5;2020;72493,67063
19;5;2020;149172,5677
20;5;2020;175621,4592
21;5;2020;285021,1655
22;5;2020;256672,9623
23;5;2020;77203,51942
24;5;2020;113517,5724
25;5;2020;139106,3607
26;5;2020;136509,2152
27;5;2020;203366,4141
28;5;2020;114516,4167
29;5;2020;191351,4697
30;5;2020;136629,2649
31;5;2020;169481,0134
32;5;2020;395064,2482
33;5;2020;260140,3704
34;5;2020;458215,7784
35;5;2020;580306,3814
36;5;2020;333955,2513
37;5;2020;227562,6079
38;5;2020;223497,9072
39;5;2020;188827,2714
40;5;2020;119448,039
41;5;2020;141872,8864
42;5;2020;138355,9331
43;5;2020;188529,6697
44;5;2020;126978,5521
48;5;2020;87598,75598
50;5;2020;126982,7067
51;5;2020;52349,01491
52;5;2020;185939,3138
53;5;2020;177737,8095
54;5;2020;514475,6212
55;5;2020;150867,522
56;5;2020;276686,0434
57;5;2020;164298,5149
58;5;2020;366133,2155
59;5;2020;381839,7056
60;5;2020;306758,1561
61;5;2020;65416,0962
62;5;2020;170576,5083
63;5;2020;105053,962
64;5;2020;477821,8676
65;5;2020;94241,22446
66;5;2020;152130,2767
67;5;2020;60104,80887
70;5;2020;34213,07554
71;5;2020;241156,0048
72;5;2020;376046,7303
73;5;2020;181957,2193
74;5;2020;237917,1603
75;5;2020;293486,7227
76;5;2020;81142,88487
77;5;2020;153864,9884
78;5;2020;133752,1642
79;5;2020;77365,1131
81;5;2020;71717,81761
82;5;2020;158776,896
88;5;2020;101134,5569
89;5;2020;131708,4072
90;5;2020;186216,8826
91;5;2020;77035,97479
92;5;2020;9322,725831
93;5;2020;275199,9347
94;5;2020;29286,0606
95;5;2020;37116,56918
96;5;2020;53817,36499
97;5;2020;18806,29566
98;5;2020;14087,85907
99;5;2020;31860,60231
100;5;2020;33843,65319
101;5;2020;25197,50986
104;5;2020;21910,06603
105;5;2020;263299,3958
106;5;2020;46180,02748
107;5;2020;44540,2981
108;5;2020;103646,8365
109;5;2020;18434,79791
110;5;2020;182698,0309
111;5;2020;15763,74979
112;5;2020;18952,61182
118;5;2020;131520,583
119;5;2020;60469,0427
120;5;2020;22054,30678
121;5;2020;43582,49802
122;5;2020;23307,85228
123;5;2020;253343,8292
124;5;2020;88386,37273
125;5;2020;103672,779
126;5;2020;224175,0291
127;5;2020;33476,30625
128;5;2020;146437,5669
129;5;2020;27951,57424
130;5;2020;40577,30946
132;5;2020;30408,85549
134;5;2020;322389,1691
135;5;2020;23549,63713
136;5;2020;54587,34078
137;5;2020;27552,0585
138;5;2020;7489,104221
139;5;2020;18936,00857
140;5;2020;26520,58148
141;5;2020;39109,99709
142;5;2020;15694,22367
143;5;2020;110982,3606
144;5;2020;37427,88015
145;5;2020;36500,17346
146;5;2020;186384,2728
147;5;2020;42744,0338
148;5;2020;28269,11143
151;5;2020;192370,4627
152;5;2020;11590,10739
153;5;2020;20439,64055
154;5;2020;27690,07303
155;5;2020;9436,873186
156;5;2020;10555,51727
157;5;2020;10742,30385
158;5;2020;27567,62405
159;5;2020;59198,89395
165;5;2020;44014,18256
166;5;2020;201956,7652
167;5;2020;43016,94975
168;5;2020;18666,20573
1;6;2020;1752,031723
4;6;2020;33777,42314
5;6;2020;40429,14593
6;6;2020;86479,26613
7;6;2020;43833,0013
9;6;2020;146188,1896
10;6;2020;110568,9225
11;6;2020;74282,40331
12;6;2020;98239,80677
13;6;2020;74400,69832
14;6;2020;95093,60031
15;6;2020;84597,49971
16;6;2020;187598,5195
17;6;2020;86008,04711
18;6;2020;72528,92511
19;6;2020;149245,112
20;6;2020;175706,8659
21;6;2020;285159,7745
22;6;2020;256797,7852
23;6;2020;77241,06436
24;6;2020;113572,7773
25;6;2020;139174,0097
26;6;2020;136575,6011
27;6;2020;203465,3134
28;6;2020;114572,1073
29;6;2020;191444,5261
30;6;2020;136695,7092
31;6;2020;169563,434
32;6;2020;395256,3724
33;6;2020;260266,8796
34;6;2020;458438,6139
35;6;2020;580588,5909
36;6;2020;334117,6575
37;6;2020;227673,2741
38;6;2020;223606,5967
39;6;2020;188919,1003
40;6;2020;119506,128
41;6;2020;141941,8808
42;6;2020;138423,2171
43;6;2020;188621,3538
44;6;2020;127040,3032
48;6;2020;87641,35624
50;6;2020;127044,4598
51;6;2020;52374,47283
52;6;2020;186029,7382
53;6;2020;177824,2454
54;6;2020;514725,8164
55;6;2020;150940,8906
56;6;2020;276820,5989
57;6;2020;164378,4151
58;6;2020;366311,2702
59;6;2020;382025,3985
60;6;2020;306907,336
61;6;2020;65447,90878
62;6;2020;170659,4616
63;6;2020;105105,051
64;6;2020;478054,2378
65;6;2020;94287,05503
66;6;2020;152204,2594
67;6;2020;60134,03851
70;6;2020;34229,71374
71;6;2020;241273,2816
72;6;2020;376229,606
73;6;2020;182045,7071
74;6;2020;238032,8621
75;6;2020;293629,4486
76;6;2020;81182,34556
77;6;2020;153939,8147
78;6;2020;133817,2093
79;6;2020;77402,73662
81;6;2020;71752,69479
82;6;2020;158854,111
88;6;2020;101183,7398
89;6;2020;131772,4585
90;6;2020;186307,4419
91;6;2020;77073,43825
92;6;2020;9327,259577
93;6;2020;275333,7675
94;6;2020;29300,30274
95;6;2020;37134,61939
96;6;2020;53843,53698
97;6;2020;18815,44138
98;6;2020;14094,71015
99;6;2020;31876,09648
100;6;2020;33860,11174
101;6;2020;25209,7637
104;6;2020;21920,72114
105;6;2020;263427,4412
106;6;2020;46202,48535
107;6;2020;44561,95855
108;6;2020;103697,2411
109;6;2020;18443,76296
110;6;2020;182786,879
111;6;2020;15771,41588
112;6;2020;18961,82869
118;6;2020;131584,5429
119;6;2020;60498,44948
120;6;2020;22065,03203
121;6;2020;43603,69267
122;6;2020;23319,18715
123;6;2020;253467,0332
124;6;2020;88429,35602
125;6;2020;103723,1963
126;6;2020;224284,0479
127;6;2020;33492,58615
128;6;2020;146508,7811
129;6;2020;27965,16741
130;6;2020;40597,04266
132;6;2020;30423,64366
134;6;2020;322545,9506
135;6;2020;23561,08959
136;6;2020;54613,88722
137;6;2020;27565,45737
138;6;2020;7492,746257
139;6;2020;18945,21736
140;6;2020;26533,47874
141;6;2020;39129,01672
142;6;2020;15701,85595
143;6;2020;111036,3326
144;6;2020;37446,08175
145;6;2020;36517,92391
146;6;2020;186474,9136
147;6;2020;42764,82071
148;6;2020;28282,85902
151;6;2020;192464,0147
152;6;2020;11595,74379
153;6;2020;20449,58058
154;6;2020;27703,53902
155;6;2020;9441,462444
156;6;2020;10560,65054
157;6;2020;10747,52795
158;6;2020;27581,03049
159;6;2020;59227,68303
165;6;2020;44035,58715
166;6;2020;202054,979
167;6;2020;43037,86938
168;6;2020;18675,28331
1;7;2020;1752,883341
4;7;2020;33793,8415
5;7;2020;40448,79753
6;7;2020;86521,30153
7;7;2020;43854,30741
9;7;2020;146259,248
10;7;2020;110622,6672
11;7;2020;74318,51012
12;7;2020;98287,55867
13;7;2020;74436,86263
14;7;2020;95139,82291
15;7;2020;84638,62043
16;7;2020;187689,7064
17;7;2020;86049,85346
18;7;2020;72564,1796
19;7;2020;149317,6563
20;7;2020;175792,2726
21;7;2020;285298,3834
22;7;2020;256922,6081
23;7;2020;77278,60929
24;7;2020;113627,9822
25;7;2020;139241,6587
26;7;2020;136641,9871
27;7;2020;203564,2128
28;7;2020;114627,7979
29;7;2020;191537,5825
30;7;2020;136762,1536
31;7;2020;169645,8545
32;7;2020;395448,4966
33;7;2020;260393,3888
34;7;2020;458661,4494
35;7;2020;580870,8004
36;7;2020;334280,0636
37;7;2020;227783,9404
38;7;2020;223715,2863
39;7;2020;189010,9291
40;7;2020;119564,2169
41;7;2020;142010,8751
42;7;2020;138490,5012
43;7;2020;188713,0379
44;7;2020;127102,0543
48;7;2020;87683,9565
50;7;2020;127106,213
51;7;2020;52399,93074
52;7;2020;186120,1625
53;7;2020;177910,6813
54;7;2020;514976,0117
55;7;2020;151014,2591
56;7;2020;276955,1544
57;7;2020;164458,3154
58;7;2020;366489,3249
59;7;2020;382211,0914
60;7;2020;307056,516
61;7;2020;65479,72137
62;7;2020;170742,4149
63;7;2020;105156,1399
64;7;2020;478286,6079
65;7;2020;94332,8856
66;7;2020;152278,242
67;7;2020;60163,26815
70;7;2020;34246,35195
71;7;2020;241390,5585
72;7;2020;376412,4818
73;7;2020;182134,1949
74;7;2020;238148,5639
75;7;2020;293772,1745
76;7;2020;81221,80626
77;7;2020;154014,6409
78;7;2020;133882,2545
79;7;2020;77440,36014
81;7;2020;71787,57197
82;7;2020;158931,326
88;7;2020;101232,9227
89;7;2020;131836,5098
90;7;2020;186398,0013
91;7;2020;77110,90171
